date,airline,flights_scheduled,cancelled_flights,weather_condition,weekday,month,holiday_season,high_demand_month,extreme_weather_day,delayed_flights,average_flight_duration,airport_traffic,maintenance_day
2002-12-31,Airline D,207,13,clear,1,12,0,1,1,27,2.7327710704902337,4590,0
2003-01-01,Airline D,105,17,storm,2,1,1,0,0,28,3.385902276571134,4595,0
2003-01-02,Airline D,130,4,storm,3,1,0,0,0,42,2.57922602308551,1244,0
2003-01-03,Airline D,281,11,storm,4,1,0,0,1,34,4.526974207998365,1628,0
2003-01-04,Airline D,221,15,rain,5,1,0,0,0,48,4.6472474713546905,1369,0
2003-01-05,Airline D,236,15,clear,6,1,0,0,1,8,3.036354247159161,1587,0
2003-01-06,Airline D,192,13,storm,0,1,0,0,0,9,1.4704625424971112,4354,0
2003-01-07,Airline D,245,6,snow,1,1,0,0,0,15,1.964503446225216,2596,0
2003-01-08,Airline D,119,8,rain,2,1,0,0,0,30,4.773283990463508,1391,0
2003-01-09,Airline D,177,2,rain,3,1,0,0,1,14,4.194808449457758,2659,0
2003-01-10,Airline D,175,13,fog,4,1,0,0,1,18,3.8927153633548706,4118,0
2003-01-11,Airline D,110,0,snow,5,1,0,0,0,42,2.502914229331134,2459,0
2003-01-12,Airline D,129,13,fog,6,1,0,0,0,45,2.4115976937055144,4999,1
2003-01-13,Airline D,267,19,rain,0,1,0,0,1,19,3.2308619821269686,4018,0
2003-01-14,Airline D,170,17,fog,1,1,0,0,1,47,3.2573399096965736,3132,0
2003-01-15,Airline D,150,2,fog,2,1,0,0,1,38,3.4142117254815036,4068,0
2003-01-16,Airline D,200,5,fog,3,1,0,0,1,16,3.295686756694114,2791,0
2003-01-17,Airline D,126,3,storm,4,1,0,0,0,18,2.273888667065625,3282,0
2003-01-18,Airline D,224,0,rain,5,1,0,0,0,34,1.7224854725511336,4178,0
2003-01-19,Airline D,194,2,fog,6,1,0,0,1,42,4.882912133594246,2694,0
2003-01-20,Airline D,234,17,snow,0,1,0,0,0,35,1.3679097806925689,2585,0
2003-01-21,Airline D,175,19,storm,1,1,0,0,0,36,4.2710770797507545,4409,0
2003-01-22,Airline D,231,19,rain,2,1,1,0,0,36,1.7876756997383354,3085,0
2003-01-23,Airline D,268,2,rain,3,1,0,0,0,29,4.81446351274127,2202,0
2003-01-24,Airline D,229,15,clear,4,1,0,0,1,17,2.997413517102985,3362,0
2003-01-25,Airline D,71,6,rain,5,1,1,0,1,28,2.3522350596057295,4387,0
2003-01-26,Airline D,278,8,fog,6,1,0,0,0,41,4.675709784891094,3831,0
2003-01-27,Airline D,132,1,clear,0,1,0,0,0,24,2.3621017256874257,4831,0
2003-01-28,Airline D,216,2,rain,1,1,0,0,0,8,3.112461691669497,4693,0
2003-01-29,Airline D,276,0,storm,2,1,0,0,0,35,4.199304191526014,4647,0
2003-01-30,Airline D,190,5,rain,3,1,0,0,0,34,3.989281475366521,2059,0
2003-01-31,Airline D,127,14,storm,4,1,0,0,0,32,4.581050571256264,4759,0
2003-02-01,Airline D,289,4,rain,5,2,0,0,0,3,2.4697778319832504,1482,0
2003-02-02,Airline D,144,12,rain,6,2,0,0,0,49,1.815814289122323,4354,0
2003-02-03,Airline D,158,7,fog,0,2,0,0,0,24,2.7382321872452327,3621,0
2003-02-04,Airline D,243,12,rain,1,2,0,0,1,38,3.731507453573834,4828,0
2003-02-05,Airline D,159,18,fog,2,2,0,0,1,8,2.04849949990777,4897,0
2003-02-06,Airline D,101,8,clear,3,2,0,0,0,49,3.710633071648374,2567,0
2003-02-07,Airline D,152,2,rain,4,2,0,0,0,1,1.67887170182845,1031,0
2003-02-08,Airline D,150,13,fog,5,2,0,0,0,39,4.977350270993785,4861,0
2003-02-09,Airline D,191,6,storm,6,2,0,0,0,24,3.193103391533023,3103,0
2003-02-10,Airline D,250,12,clear,0,2,0,0,0,37,1.3104794135504534,2881,0
2003-02-11,Airline D,251,8,clear,1,2,1,0,0,13,1.4724141178489307,3394,0
2003-02-12,Airline D,112,10,storm,2,2,1,0,1,18,3.3612510421763666,1244,1
2003-02-13,Airline D,248,8,clear,3,2,0,0,1,46,3.2202971076486047,3541,0
2003-02-14,Airline D,77,10,storm,4,2,0,0,1,24,2.6547966697277414,3226,0
2003-02-15,Airline D,287,13,snow,5,2,0,0,0,38,3.422855536557964,2704,0
2003-02-16,Airline D,266,14,fog,6,2,0,0,0,48,1.3919444298938184,3357,0
2003-02-17,Airline D,95,16,rain,0,2,0,0,1,42,1.4908169921799783,2329,0
2003-02-18,Airline D,298,0,clear,1,2,1,0,0,1,2.1651414961226267,1894,0
2003-02-19,Airline D,77,2,snow,2,2,1,0,1,9,4.297193011105633,1201,0
2003-02-20,Airline D,51,2,storm,3,2,0,0,1,42,1.9580685479366502,1388,0
2003-02-21,Airline D,176,2,rain,4,2,0,0,1,2,3.950106473813936,1681,0
2003-02-22,Airline D,66,3,storm,5,2,0,0,0,26,3.314194348360371,2310,0
2003-02-23,Airline D,108,16,storm,6,2,0,0,0,40,2.368310462096499,2733,0
2003-02-24,Airline D,229,19,storm,0,2,0,0,1,29,1.503974781944852,2339,0
2003-02-25,Airline D,181,3,clear,1,2,0,0,0,34,3.912821684867544,4844,0
2003-02-26,Airline D,126,12,snow,2,2,0,0,0,17,2.7398087168781045,1294,0
2003-02-27,Airline D,259,6,clear,3,2,0,0,0,26,3.4316281452261443,1731,0
2003-02-28,Airline D,180,3,rain,4,2,0,0,0,18,2.782574774282912,4223,0
2003-03-01,Airline D,164,7,snow,5,3,0,0,1,16,3.7614420540926297,3197,0
2003-03-02,Airline D,214,10,rain,6,3,0,0,0,3,1.222882532595595,2261,0
2003-03-03,Airline D,146,18,clear,0,3,1,0,1,35,1.1950136434343874,3943,0
2003-03-04,Airline D,154,6,fog,1,3,0,0,1,20,2.051436485500463,1992,0
2003-03-05,Airline D,73,8,fog,2,3,1,0,0,10,4.201729274977866,3332,0
2003-03-06,Airline D,249,3,snow,3,3,0,0,1,15,2.706590061483578,4394,0
2003-03-07,Airline D,84,3,fog,4,3,0,0,1,17,4.907894768098397,3330,0
2003-03-08,Airline D,51,0,storm,5,3,0,0,1,16,4.122515778219142,2360,0
2003-03-09,Airline D,82,5,fog,6,3,0,0,1,13,3.448087989501676,1680,0
2003-03-10,Airline D,125,2,fog,0,3,0,0,0,13,2.0293325284686174,2495,0
2003-03-11,Airline D,135,2,storm,1,3,0,0,0,40,2.055890895190733,3670,0
2003-03-12,Airline D,254,0,storm,2,3,0,0,0,33,2.361510397204104,4586,0
2003-03-13,Airline D,187,6,rain,3,3,0,0,0,39,4.389411079778662,1202,0
2003-03-14,Airline D,130,8,clear,4,3,0,0,0,1,4.194491264256019,2939,0
2003-03-15,Airline D,111,2,snow,5,3,0,0,0,34,3.940371082890851,2799,0
2003-03-16,Airline D,92,14,storm,6,3,0,0,0,15,3.1003538916781386,4957,0
2003-03-17,Airline D,246,2,snow,0,3,0,0,1,35,2.4787294890050346,1010,0
2003-03-18,Airline D,170,10,rain,1,3,0,0,0,41,3.9432357578703776,1458,0
2003-03-19,Airline D,108,17,fog,2,3,1,0,0,27,2.330655295505312,1420,0
2003-03-20,Airline D,58,2,clear,3,3,0,0,1,11,4.103113445531047,1252,0
2003-03-21,Airline D,126,19,clear,4,3,0,0,1,41,1.6069399263514685,4812,0
2003-03-22,Airline D,237,6,storm,5,3,0,0,1,28,3.502361571134156,1604,0
2003-03-23,Airline D,112,8,fog,6,3,1,0,1,8,1.393473688598383,4232,0
2003-03-24,Airline D,101,16,clear,0,3,1,0,0,18,3.226601795147508,3196,0
2003-03-25,Airline D,72,8,snow,1,3,0,0,0,3,1.3944455723586078,3559,0
2003-03-26,Airline D,79,9,fog,2,3,1,0,1,9,4.584695525318365,1838,0
2003-03-27,Airline D,220,12,storm,3,3,1,0,0,8,2.6136369768352963,4200,0
2003-03-28,Airline D,296,4,snow,4,3,1,0,1,28,3.536808430357083,3856,0
2003-03-29,Airline D,245,13,clear,5,3,0,0,0,43,2.3670234086771433,1807,0
2003-03-30,Airline D,70,3,snow,6,3,0,0,0,25,3.173905285480433,2366,0
2003-03-31,Airline D,92,13,fog,0,3,0,0,0,27,3.8779894072675547,1289,0
2003-04-01,Airline D,250,10,snow,1,4,0,0,0,23,2.3674307023961654,4215,0
2003-04-02,Airline D,184,9,storm,2,4,0,0,0,30,1.8503881752013012,2632,0
2003-04-03,Airline D,65,4,clear,3,4,0,0,0,5,3.775515474531318,2008,0
2003-04-04,Airline D,72,11,snow,4,4,0,0,0,34,1.5142648477216856,2166,0
2003-04-05,Airline D,235,14,snow,5,4,0,0,1,44,4.29798695217484,2605,0
2003-04-06,Airline D,136,12,rain,6,4,0,0,0,12,3.2250553742017383,4435,0
2003-04-07,Airline D,80,7,fog,0,4,0,0,1,40,1.576989150440641,2378,0
2003-04-08,Airline D,170,3,storm,1,4,0,0,1,35,2.86450899737095,1439,0
2003-04-09,Airline D,118,12,clear,2,4,0,0,1,28,2.4263334538462216,4682,0
2003-04-10,Airline D,183,14,snow,3,4,0,0,0,45,1.6294894221442928,1516,0
2003-04-11,Airline D,164,8,rain,4,4,1,0,1,29,1.1555902483910305,4947,0
2003-04-12,Airline D,242,5,fog,5,4,0,0,1,13,2.7893298662013337,4426,0
2003-04-13,Airline D,108,17,storm,6,4,0,0,0,21,3.6061095476255622,1154,0
2003-04-14,Airline D,289,8,rain,0,4,0,0,1,27,4.55201582518449,4711,0
2003-04-15,Airline D,205,5,fog,1,4,0,0,0,14,2.331944381072549,4976,0
2003-04-16,Airline D,195,6,clear,2,4,1,0,0,5,2.217591577383575,4691,0
2003-04-17,Airline D,265,11,storm,3,4,0,0,0,39,3.1176682601662207,2932,0
2003-04-18,Airline D,126,3,clear,4,4,0,0,0,41,3.2707115460017833,3447,0
2003-04-19,Airline D,274,10,fog,5,4,0,0,0,47,1.5691632391177541,4958,1
2003-04-20,Airline D,187,2,snow,6,4,0,0,1,13,1.3005901817526517,3165,0
2003-04-21,Airline D,56,6,snow,0,4,0,0,0,43,1.7124170698378887,4093,0
2003-04-22,Airline D,86,1,snow,1,4,0,0,0,39,3.456578722824204,1233,0
2003-04-23,Airline D,273,9,clear,2,4,0,0,1,27,2.563386385827021,3449,1
2003-04-24,Airline D,222,2,clear,3,4,0,0,0,29,1.37575079723698,1476,0
2003-04-25,Airline D,135,16,clear,4,4,0,0,1,29,4.12575416178267,1670,0
2003-04-26,Airline D,65,10,snow,5,4,0,0,1,0,3.535895579328715,1084,1
2003-04-27,Airline D,265,0,fog,6,4,0,0,1,7,4.340425085550391,3450,0
2003-04-28,Airline D,165,1,snow,0,4,0,0,1,22,2.2231667611130583,2575,0
2003-04-29,Airline D,167,12,fog,1,4,0,0,0,36,3.269249432809763,1559,0
2003-04-30,Airline D,63,13,fog,2,4,0,0,1,12,3.820525252186449,2251,0
2003-05-01,Airline D,188,16,fog,3,5,0,0,0,44,4.678884365516902,2526,1
2003-05-02,Airline D,260,1,storm,4,5,0,0,1,23,1.2093974490059765,4104,0
2003-05-03,Airline D,136,16,clear,5,5,0,0,1,21,4.671392834328248,4108,0
2003-05-04,Airline D,211,18,fog,6,5,0,0,0,0,1.753422821114396,4192,0
2003-05-05,Airline D,237,8,fog,0,5,0,0,1,3,2.623477984736105,3666,0
2003-05-06,Airline D,153,11,fog,1,5,0,0,0,44,1.5037263335802118,2674,0
2003-05-07,Airline D,190,15,clear,2,5,0,0,1,19,4.529337333821967,2788,0
2003-05-08,Airline D,216,3,storm,3,5,0,0,0,16,2.1068672253730156,1718,0
2003-05-09,Airline D,93,10,clear,4,5,0,0,0,9,3.424460481681179,1979,0
2003-05-10,Airline D,77,19,snow,5,5,0,0,1,48,2.8868620662380646,3479,0
2003-05-11,Airline D,217,3,clear,6,5,0,0,1,16,4.507410141874307,2948,0
2003-05-12,Airline D,65,1,clear,0,5,0,0,1,42,1.1595665541871978,2991,0
2003-05-13,Airline D,99,9,rain,1,5,0,0,1,17,2.6587613767844682,4510,0
2003-05-14,Airline D,164,8,rain,2,5,0,0,0,34,2.023044624009104,4922,0
2003-05-15,Airline D,205,16,storm,3,5,0,0,0,19,2.035163761250513,1287,0
2003-05-16,Airline D,117,11,clear,4,5,0,0,0,12,3.126747119990336,2042,0
2003-05-17,Airline D,141,3,rain,5,5,0,0,1,7,1.956702776661881,3304,0
2003-05-18,Airline D,170,8,clear,6,5,0,0,0,34,3.0892315928432486,1469,0
2003-05-19,Airline D,237,13,fog,0,5,0,0,0,32,1.5409887786726597,3063,0
2003-05-20,Airline D,189,3,rain,1,5,1,0,1,18,4.698780949569144,1438,0
2003-05-21,Airline D,65,1,rain,2,5,0,0,1,43,4.288715380527307,2234,0
2003-05-22,Airline D,102,17,rain,3,5,0,0,1,24,1.3526535243476032,1284,0
2003-05-23,Airline D,231,12,clear,4,5,0,0,0,1,4.249382568255854,2324,0
2003-05-24,Airline D,98,9,fog,5,5,0,0,0,5,4.077673322272592,4858,0
2003-05-25,Airline D,213,13,clear,6,5,1,0,0,34,1.2761425564513238,4810,1
2003-05-26,Airline D,111,8,rain,0,5,0,0,1,1,2.9773297944959887,3326,0
2003-05-27,Airline D,133,10,fog,1,5,1,0,0,7,1.6120259593993578,3435,0
2003-05-28,Airline D,203,19,rain,2,5,0,0,0,7,1.222409855191446,4466,0
2003-05-29,Airline D,105,0,storm,3,5,0,0,0,35,3.6875579158305922,3326,0
2003-05-30,Airline D,169,11,fog,4,5,0,0,1,45,2.843757740611761,1006,0
2003-05-31,Airline D,139,16,storm,5,5,0,0,1,38,3.2929972787121327,2071,0
2003-06-01,Airline D,199,16,snow,6,6,0,1,1,41,1.5757052288680282,1790,0
2003-06-02,Airline D,169,7,rain,0,6,0,1,1,35,2.6901097678979795,2434,0
2003-06-03,Airline D,122,16,snow,1,6,0,1,0,20,1.5120873005685032,4570,0
2003-06-04,Airline D,118,19,clear,2,6,0,1,1,24,3.0129622391102293,1578,0
2003-06-05,Airline D,258,12,storm,3,6,0,1,0,33,2.6238985498086276,1196,0
2003-06-06,Airline D,226,12,snow,4,6,0,1,0,30,4.93528402204203,3854,0
2003-06-07,Airline D,147,14,snow,5,6,0,1,0,16,1.0774842704123357,3873,0
2003-06-08,Airline D,51,17,rain,6,6,0,1,1,29,2.1857486096225545,4969,1
2003-06-09,Airline D,102,12,fog,0,6,0,1,0,17,3.4460170634527842,1431,0
2003-06-10,Airline D,168,7,rain,1,6,0,1,0,28,3.4873444767407515,4743,1
2003-06-11,Airline D,56,6,rain,2,6,0,1,0,45,3.2239895993953733,4359,0
2003-06-12,Airline D,277,18,clear,3,6,0,1,1,21,4.433199934130817,4017,0
2003-06-13,Airline D,254,9,storm,4,6,0,1,1,36,3.986232367464796,1060,0
2003-06-14,Airline D,197,11,clear,5,6,0,1,0,18,4.729386494159575,1337,0
2003-06-15,Airline D,271,1,fog,6,6,0,1,0,15,3.709373757248364,4684,0
2003-06-16,Airline D,207,13,snow,0,6,0,1,0,3,2.0514440496788273,2013,0
2003-06-17,Airline D,124,9,storm,1,6,0,1,0,37,3.269766935685409,1632,0
2003-06-18,Airline D,144,16,clear,2,6,0,1,1,35,4.047401945010547,2836,0
2003-06-19,Airline D,299,12,clear,3,6,1,1,0,0,4.32089721584646,2475,0
2003-06-20,Airline D,244,0,fog,4,6,0,1,0,33,1.3582230106029138,3611,0
2003-06-21,Airline D,236,14,snow,5,6,0,1,1,30,2.7805031814082466,2826,0
2003-06-22,Airline D,243,0,snow,6,6,0,1,0,34,1.9272872353656854,1042,0
2003-06-23,Airline D,289,14,storm,0,6,1,1,1,44,4.3118549530621895,1762,0
2003-06-24,Airline D,52,19,storm,1,6,0,1,1,10,1.2794585154459037,4402,0
2003-06-25,Airline D,233,14,rain,2,6,0,1,1,17,2.453796694913545,2621,0
2003-06-26,Airline D,128,13,fog,3,6,0,1,1,5,1.477419234525347,3770,0
2003-06-27,Airline D,66,12,storm,4,6,0,1,1,43,3.6430432798798136,2130,0
2003-06-28,Airline D,161,1,fog,5,6,0,1,0,24,1.036930359286191,3139,0
2003-06-29,Airline D,101,7,storm,6,6,1,1,1,42,4.3555471319644,4968,0
2003-06-30,Airline D,56,8,fog,0,6,0,1,1,10,3.057410739229364,1940,0
2003-07-01,Airline D,161,18,rain,1,7,0,1,0,34,2.648537202737554,3769,1
2003-07-02,Airline D,182,18,clear,2,7,0,1,0,13,2.48252771137832,1728,0
2003-07-03,Airline D,275,8,clear,3,7,0,1,1,30,2.284099942598463,1891,0
2003-07-04,Airline D,274,6,snow,4,7,0,1,1,29,2.2415397017370613,1619,0
2003-07-05,Airline D,103,13,rain,5,7,0,1,1,20,4.7957114882667895,4102,0
2003-07-06,Airline D,110,1,clear,6,7,0,1,1,48,2.8410432418096785,3736,0
2003-07-07,Airline D,158,11,rain,0,7,0,1,1,2,1.3512546689634193,4425,0
2003-07-08,Airline D,65,10,storm,1,7,0,1,0,20,2.8577809108131778,4098,0
2003-07-09,Airline D,278,16,snow,2,7,0,1,0,22,3.910172494417833,2256,0
2003-07-10,Airline D,244,1,rain,3,7,0,1,0,9,3.3153477926449955,3687,0
2003-07-11,Airline D,236,11,storm,4,7,0,1,0,31,4.350605055418319,2365,0
2003-07-12,Airline D,96,14,storm,5,7,0,1,0,33,2.5031846148257273,1487,0
2003-07-13,Airline D,97,7,snow,6,7,0,1,0,10,4.538291212750672,2213,0
2003-07-14,Airline D,284,7,fog,0,7,0,1,1,26,3.692936108561153,2703,0
2003-07-15,Airline D,170,17,snow,1,7,0,1,1,28,3.198250509149255,4916,0
2003-07-16,Airline D,292,13,storm,2,7,0,1,0,2,4.001805621826797,3258,0
2003-07-17,Airline D,113,9,rain,3,7,1,1,0,23,1.3265875555171767,2944,0
2003-07-18,Airline D,99,3,clear,4,7,0,1,0,26,2.0179954129412034,4362,0
2003-07-19,Airline D,262,15,clear,5,7,0,1,0,15,2.4984653287532,3196,0
2003-07-20,Airline D,90,15,storm,6,7,0,1,0,14,3.4530595307052,3232,1
2003-07-21,Airline D,249,16,rain,0,7,0,1,1,18,1.6347673358326409,1321,0
2003-07-22,Airline D,71,8,snow,1,7,0,1,1,46,4.95434904879002,3703,0
2003-07-23,Airline D,164,10,clear,2,7,0,1,0,27,4.7825224060229585,2556,0
2003-07-24,Airline D,231,12,storm,3,7,0,1,0,43,2.7452144723869605,1082,0
2003-07-25,Airline D,54,0,fog,4,7,0,1,0,5,4.582899378093692,2621,0
2003-07-26,Airline D,194,6,clear,5,7,0,1,1,0,4.4885659154168005,3177,0
2003-07-27,Airline D,150,10,clear,6,7,0,1,0,0,2.477312751407541,2535,0
2003-07-28,Airline D,127,2,storm,0,7,0,1,0,37,3.174296106034755,2143,0
2003-07-29,Airline D,280,1,fog,1,7,0,1,0,19,1.1671876133371009,4196,0
2003-07-30,Airline D,90,13,storm,2,7,0,1,0,6,3.0444210813088426,2366,0
2003-07-31,Airline D,141,9,clear,3,7,0,1,0,27,3.038642066512885,2406,0
2003-08-01,Airline D,272,19,storm,4,8,0,0,0,1,4.337441060430918,4411,0
2003-08-02,Airline D,258,16,clear,5,8,0,0,0,48,1.2952943252262838,4955,0
2003-08-03,Airline D,212,7,rain,6,8,0,0,1,4,3.416308004721801,4961,0
2003-08-04,Airline D,217,14,storm,0,8,0,0,0,6,4.303411863780482,2879,0
2003-08-05,Airline D,71,5,snow,1,8,1,0,1,7,2.6548683959243498,2690,0
2003-08-06,Airline D,286,19,storm,2,8,0,0,0,42,3.2362083038955523,1393,0
2003-08-07,Airline D,225,1,rain,3,8,0,0,0,48,3.6243792842173694,4856,0
2003-08-08,Airline D,102,14,clear,4,8,0,0,1,47,1.250550274906396,3369,0
2003-08-09,Airline D,142,15,rain,5,8,0,0,1,27,2.818445701302621,1436,0
2003-08-10,Airline D,59,1,rain,6,8,0,0,0,39,1.9201447382782106,2445,0
2003-08-11,Airline D,195,13,storm,0,8,0,0,0,24,4.654471921380464,4422,0
2003-08-12,Airline D,276,19,snow,1,8,0,0,1,45,4.771825702445045,4236,0
2003-08-13,Airline D,285,0,snow,2,8,0,0,1,22,4.0562659792367075,1953,0
2003-08-14,Airline D,257,8,storm,3,8,0,0,1,21,1.5000420028110955,4613,0
2003-08-15,Airline D,291,16,snow,4,8,1,0,0,24,4.990804311774338,1700,0
2003-08-16,Airline D,98,13,snow,5,8,0,0,1,0,1.200952537542943,3320,0
2003-08-17,Airline D,120,9,snow,6,8,1,0,1,32,4.746070593621463,2316,0
2003-08-18,Airline D,207,12,fog,0,8,1,0,0,32,1.9244448043372708,3004,0
2003-08-19,Airline D,68,12,rain,1,8,0,0,0,44,1.875624743016128,4346,0
2003-08-20,Airline D,104,18,clear,2,8,0,0,0,13,3.2226004743956005,3028,0
2003-08-21,Airline D,237,7,fog,3,8,0,0,0,0,3.34153844547347,1727,0
2003-08-22,Airline D,264,6,clear,4,8,1,0,0,38,3.010475839926413,4326,0
2003-08-23,Airline D,249,16,storm,5,8,0,0,0,23,4.422002955136184,4089,0
2003-08-24,Airline D,258,7,fog,6,8,0,0,1,11,1.0288322479559486,1777,0
2003-08-25,Airline D,70,3,rain,0,8,0,0,0,12,2.1518956785296672,4190,0
2003-08-26,Airline D,75,6,clear,1,8,0,0,0,22,4.108002700637211,2282,0
2003-08-27,Airline D,298,19,fog,2,8,0,0,1,3,3.148125795775051,2205,0
2003-08-28,Airline D,77,16,storm,3,8,1,0,0,33,1.6266449959919003,3707,0
2003-08-29,Airline D,216,4,clear,4,8,0,0,0,37,2.776450444268991,1272,0
2003-08-30,Airline D,210,19,rain,5,8,0,0,1,26,1.1912180161249952,3557,0
2003-08-31,Airline D,89,3,rain,6,8,1,0,1,31,1.7707868359434689,1656,0
2003-09-01,Airline D,260,18,clear,0,9,0,0,1,42,3.64559643497081,1171,0
2003-09-02,Airline D,78,0,rain,1,9,0,0,1,26,1.6487438109915975,2540,1
2003-09-03,Airline D,69,9,clear,2,9,0,0,0,0,3.1778443451057568,2774,0
2003-09-04,Airline D,69,5,storm,3,9,0,0,1,11,3.157834180807499,1759,0
2003-09-05,Airline D,123,11,clear,4,9,0,0,0,6,1.4417781253919673,3225,0
2003-09-06,Airline D,189,16,clear,5,9,0,0,0,38,4.735651749189522,2852,0
2003-09-07,Airline D,169,4,clear,6,9,0,0,0,6,3.4848543330130184,2522,0
2003-09-08,Airline D,146,8,clear,0,9,0,0,0,15,4.282923429835865,4855,0
2003-09-09,Airline D,169,8,fog,1,9,0,0,0,27,3.1419005186650613,2216,0
2003-09-10,Airline D,74,4,rain,2,9,0,0,0,45,4.013799598817136,4431,0
2003-09-11,Airline D,202,18,rain,3,9,0,0,0,49,3.137933594529378,4751,0
2003-09-12,Airline D,294,10,snow,4,9,0,0,0,41,3.036732266776093,2811,1
2003-09-13,Airline D,53,11,fog,5,9,0,0,1,43,1.6978742706198942,4265,0
2003-09-14,Airline D,53,4,rain,6,9,0,0,0,33,1.1271516849062184,3420,0
2003-09-15,Airline D,186,7,fog,0,9,0,0,0,8,1.9668144770138762,4715,0
2003-09-16,Airline D,192,16,clear,1,9,0,0,1,40,1.7365281048782424,4427,0
2003-09-17,Airline D,297,7,clear,2,9,0,0,0,36,3.6550304136635003,2182,0
2003-09-18,Airline D,75,1,rain,3,9,0,0,0,21,1.7590889981401783,2700,0
2003-09-19,Airline D,128,17,storm,4,9,0,0,0,49,1.5133268203678627,1060,0
2003-09-20,Airline D,139,18,rain,5,9,0,0,1,11,4.424712453945796,4721,0
2003-09-21,Airline D,269,9,storm,6,9,0,0,0,6,2.218829835147679,2110,0
2003-09-22,Airline D,120,6,clear,0,9,1,0,0,43,4.4170201526440565,4441,0
2003-09-23,Airline D,209,8,snow,1,9,0,0,0,25,4.207566013901179,2070,0
2003-09-24,Airline D,125,11,clear,2,9,0,0,0,36,4.282318434334478,2191,0
2003-09-25,Airline D,148,11,fog,3,9,0,0,0,5,1.717363315572869,3701,0
2003-09-26,Airline D,229,4,clear,4,9,0,0,0,26,1.0997484066630872,2389,0
2003-09-27,Airline D,176,10,clear,5,9,0,0,1,26,2.26397522813098,4908,0
2003-09-28,Airline D,81,16,fog,6,9,0,0,0,28,4.29103315916933,1985,1
2003-09-29,Airline D,58,14,clear,0,9,0,0,1,33,4.936372978650933,3841,0
2003-09-30,Airline D,127,10,rain,1,9,0,0,1,35,2.9055845302365855,2623,0
2003-10-01,Airline D,62,14,clear,2,10,0,0,1,30,1.6884090310932893,1264,0
2003-10-02,Airline D,233,15,fog,3,10,0,0,1,28,1.995002203687386,1305,0
2003-10-03,Airline D,173,18,clear,4,10,0,0,0,21,4.4305679830507785,2326,0
2003-10-04,Airline D,221,11,fog,5,10,0,0,0,6,1.4584315964479009,3106,0
2003-10-05,Airline D,274,2,storm,6,10,1,0,0,8,2.325030623614614,4246,0
2003-10-06,Airline D,145,7,fog,0,10,1,0,0,17,4.3461580726581,2457,0
2003-10-07,Airline D,132,10,snow,1,10,0,0,1,11,2.096638729585026,1544,0
2003-10-08,Airline D,207,0,rain,2,10,1,0,1,18,3.22932379577222,3606,0
2003-10-09,Airline D,193,3,clear,3,10,0,0,1,34,2.0346533407542964,4452,0
2003-10-10,Airline D,189,5,rain,4,10,0,0,0,2,1.2372776055518089,4808,0
2003-10-11,Airline D,251,9,clear,5,10,1,0,0,42,2.3611225759191212,1788,0
2003-10-12,Airline D,243,14,storm,6,10,0,0,0,31,1.064103817533662,1746,0
2003-10-13,Airline D,67,7,rain,0,10,1,0,0,7,4.674771426325843,2717,1
2003-10-14,Airline D,190,13,clear,1,10,0,0,0,1,1.6139041702887393,1203,0
2003-10-15,Airline D,142,1,storm,2,10,0,0,1,9,3.453380678054822,4922,0
2003-10-16,Airline D,73,19,snow,3,10,0,0,0,34,4.827277624731109,3519,0
2003-10-17,Airline D,151,5,clear,4,10,1,0,0,10,4.684250713678219,2778,0
2003-10-18,Airline D,189,2,storm,5,10,0,0,1,27,1.4275405277397115,3685,0
2003-10-19,Airline D,109,1,snow,6,10,0,0,0,15,3.9932270037047033,4790,0
2003-10-20,Airline D,109,13,snow,0,10,0,0,1,49,2.6198186702614543,1158,0
2003-10-21,Airline D,270,17,snow,1,10,0,0,0,40,1.3264808158640546,2799,0
2003-10-22,Airline D,263,14,clear,2,10,0,0,0,36,3.766925541588622,3438,0
2003-10-23,Airline D,149,3,storm,3,10,1,0,0,30,4.685630321900892,2830,0
2003-10-24,Airline D,50,15,clear,4,10,0,0,0,26,1.791875154872745,1423,0
2003-10-25,Airline D,92,11,fog,5,10,0,0,1,31,1.526120841150831,3159,0
2003-10-26,Airline D,104,16,rain,6,10,0,0,1,47,2.18321731908677,2369,0
2003-10-27,Airline D,217,0,storm,0,10,0,0,1,31,1.6222370256976792,2856,0
2003-10-28,Airline D,241,19,storm,1,10,0,0,0,7,1.7776063142647112,3424,0
2003-10-29,Airline D,83,8,clear,2,10,0,0,1,2,2.641463539284241,1952,0
2003-10-30,Airline D,83,11,fog,3,10,1,0,0,36,1.448929711486882,2064,0
2003-10-31,Airline D,225,4,storm,4,10,1,0,0,13,1.3480974193945707,1958,0
2003-11-01,Airline D,210,16,fog,5,11,0,1,0,12,2.81439456091286,1713,0
2003-11-02,Airline D,245,2,rain,6,11,1,1,1,11,2.591559465385888,3830,0
2003-11-03,Airline D,279,5,storm,0,11,0,1,0,37,3.992981228241292,2856,0
2003-11-04,Airline D,207,2,fog,1,11,0,1,0,17,4.054112738374455,3337,0
2003-11-05,Airline D,294,5,fog,2,11,0,1,0,2,3.0709624713351023,4354,0
2003-11-06,Airline D,293,12,fog,3,11,0,1,0,4,4.415854258625913,3596,0
2003-11-07,Airline D,159,18,fog,4,11,0,1,1,8,1.3783019527834375,4802,0
